Source,Destination,Protocol,Length,Type,Duration
1337,36280,TCP,52,in,0.000605
36280,1337,TCP,654,out,0.001001
36280,1337,TCP,1400,out,0.100251
1337,36280,TCP,52,in,0.000663
36280,1337,TCP,654,out,0.001083
36280,1337,TCP,1400,out,0.088825
1337,36280,TCP,52,in,0.000639
36280,1337,TCP,654,out,0.001043
36280,1337,TCP,1400,out,0.088945
1337,36280,TCP,52,in,0.000586
36280,1337,TCP,654,out,0.001034
36280,1337,TCP,1400,out,0.09053
1337,36280,TCP,52,in,0.00066
36280,1337,TCP,654,out,0.001111
36280,1337,TCP,1400,out,0.089132
1337,36280,TCP,52,in,0.000612
36280,1337,TCP,654,out,0.001015
36280,1337,TCP,1400,out,0.092265
1337,36280,TCP,52,in,0.000522
36280,1337,TCP,654,out,0.001196
36280,1337,TCP,1400,out,0.097745
1337,36280,TCP,52,in,0.000619
36280,1337,TCP,654,out,0.001122
36280,1337,TCP,1400,out,0.09341
1337,36280,TCP,52,in,0.000629
36280,1337,TCP,654,out,0.001002
36280,1337,TCP,1400,out,0.070066
1337,36280,TCP,52,in,0.000622
36280,1337,TCP,654,out,0.001017
36280,1337,TCP,1400,out,0.106571
1337,36280,TCP,52,in,0.000598
36280,1337,TCP,654,out,0.001273
36280,1337,TCP,1400,out,0.078779
1337,36280,TCP,52,in,0.00063
36280,1337,TCP,654,out,0.001083
36280,1337,TCP,1400,out,0.096339
1337,36280,TCP,52,in,0.000609
36280,1337,TCP,654,out,0.00107
36280,1337,TCP,1400,out,0.087615
1337,36280,TCP,52,in,0.00058
36280,1337,TCP,654,out,0.001003
36280,1337,TCP,1400,out,0.106074
1337,36280,TCP,52,in,0.000602
36280,1337,TCP,654,out,0.001151
36280,1337,TCP,1400,out,0.075437
1337,36280,TCP,52,in,0.000615
36280,1337,TCP,654,out,0.001041
36280,1337,TCP,1400,out,0.106542
1337,36280,TCP,52,in,0.000602
36280,1337,TCP,654,out,0.001151
36280,1337,TCP,1400,out,0.086768
1337,36280,TCP,52,in,0.000603
36280,1337,TCP,654,out,0.001032
36280,1337,TCP,1400,out,0.078715
1337,36280,TCP,52,in,0.000611
36280,1337,TCP,654,out,0.001099
36280,1337,TCP,1400,out,0.093682
1337,36280,TCP,52,in,0.000659
36280,1337,TCP,654,out,0.001185
36280,1337,TCP,1400,out,0.087653
1337,36280,TCP,52,in,0.000995
36280,1337,TCP,654,out,0.001799
36280,1337,TCP,1400,out,0.100937
1337,36280,TCP,52,in,0.000865
36280,1337,TCP,654,out,0.001826
36280,1337,TCP,1400,out,0.088945
1337,36280,TCP,52,in,0.000947
36280,1337,TCP,654,out,0.001897
36280,1337,TCP,1400,out,0.088786
1337,36280,TCP,52,in,0.000922
36280,1337,TCP,654,out,0.001788
36280,1337,TCP,1400,out,0.095425
1337,36280,TCP,52,in,0.000856
36280,1337,TCP,654,out,0.002011
36280,1337,TCP,1400,out,0.07496
1337,36280,TCP,52,in,0.000512
36280,1337,TCP,654,out,0.000929
36280,1337,TCP,1400,out,0.092706
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.001349
36280,1337,TCP,1400,out,0.107774
1337,36280,TCP,52,in,0.00058
36280,1337,TCP,654,out,0.001141
36280,1337,TCP,1400,out,0.089734
1337,36280,TCP,52,in,0.00052
36280,1337,TCP,654,out,0.000995
36280,1337,TCP,1400,out,0.086187
1337,36280,TCP,52,in,0.000567
36280,1337,TCP,654,out,0.001034
36280,1337,TCP,1400,out,0.088517
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.00102
36280,1337,TCP,1400,out,0.08207
1337,36280,TCP,52,in,0.000581
36280,1337,TCP,654,out,0.001058
36280,1337,TCP,1400,out,0.098044
1337,36280,TCP,52,in,0.000671
36280,1337,TCP,654,out,0.001022
36280,1337,TCP,1400,out,0.091807
1337,36280,TCP,52,in,0.000539
36280,1337,TCP,654,out,0.001013
36280,1337,TCP,1400,out,0.085657
1337,36280,TCP,52,in,0.000609
36280,1337,TCP,654,out,0.00119
36280,1337,TCP,1400,out,0.099782
1337,36280,TCP,52,in,0.000536
36280,1337,TCP,654,out,0.001064
36280,1337,TCP,1400,out,0.086755
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.000987
36280,1337,TCP,1400,out,0.087193
1337,36280,TCP,52,in,0.000688
36280,1337,TCP,654,out,0.001056
36280,1337,TCP,1400,out,0.10254
1337,36280,TCP,52,in,0.000608
36280,1337,TCP,654,out,0.000981
36280,1337,TCP,1400,out,0.095269
1337,36280,TCP,52,in,0.000632
36280,1337,TCP,654,out,0.001085
36280,1337,TCP,1400,out,0.089977
1337,36280,TCP,52,in,0.000611
36280,1337,TCP,654,out,0.000911
36280,1337,TCP,1400,out,0.085265
1337,36280,TCP,52,in,0.000607
36280,1337,TCP,654,out,0.000963
36280,1337,TCP,1400,out,0.094605
1337,36280,TCP,52,in,0.000582
36280,1337,TCP,654,out,0.001182
36280,1337,TCP,1400,out,0.092615
1337,36280,TCP,52,in,0.000612
36280,1337,TCP,654,out,0.001016
36280,1337,TCP,1400,out,0.089504
1337,36280,TCP,52,in,0.000588
36280,1337,TCP,654,out,0.000944
36280,1337,TCP,1400,out,0.080711
1337,36280,TCP,52,in,0.000572
36280,1337,TCP,654,out,0.000988
36280,1337,TCP,1400,out,0.094859
1337,36280,TCP,52,in,0.000541
36280,1337,TCP,654,out,0.000883
36280,1337,TCP,1400,out,0.104747
1337,36280,TCP,52,in,0.000568
36280,1337,TCP,654,out,0.001208
36280,1337,TCP,1400,out,0.090122
1337,36280,TCP,52,in,0.000597
36280,1337,TCP,654,out,0.001134
36280,1337,TCP,1400,out,0.077161
1337,36280,TCP,52,in,0.000648
36280,1337,TCP,654,out,0.001097
36280,1337,TCP,1400,out,0.091432
1337,36280,TCP,52,in,0.000551
36280,1337,TCP,654,out,0.00091
36280,1337,TCP,1400,out,0.099712
1337,36280,TCP,52,in,0.000598
36280,1337,TCP,654,out,0.000814
36280,1337,TCP,1400,out,0.079901
1337,36280,TCP,52,in,0.000536
36280,1337,TCP,654,out,0.000874
36280,1337,TCP,1400,out,0.094173
1337,36280,TCP,52,in,0.000603
36280,1337,TCP,654,out,0.001043
36280,1337,TCP,1400,out,0.08838
1337,36280,TCP,52,in,0.000534
36280,1337,TCP,654,out,0.000917
36280,1337,TCP,1400,out,0.104122
1337,36280,TCP,52,in,0.000722
36280,1337,TCP,654,out,0.00122
36280,1337,TCP,1400,out,0.091085
1337,36280,TCP,52,in,0.000656
36280,1337,TCP,654,out,0.001111
36280,1337,TCP,1400,out,0.091105
1337,36280,TCP,52,in,0.000754
36280,1337,TCP,654,out,0.001143
36280,1337,TCP,1400,out,0.083864
1337,36280,TCP,52,in,0.000621
36280,1337,TCP,654,out,0.001099
36280,1337,TCP,1400,out,0.095386
1337,36280,TCP,52,in,0.00075
36280,1337,TCP,654,out,0.00113
36280,1337,TCP,1400,out,0.093228
1337,36280,TCP,52,in,0.000636
36280,1337,TCP,654,out,0.001067
36280,1337,TCP,1400,out,0.086609
1337,36280,TCP,52,in,0.000657
36280,1337,TCP,654,out,0.001179
36280,1337,TCP,1400,out,0.102154
1337,36280,TCP,52,in,0.000602
36280,1337,TCP,654,out,0.00111
36280,1337,TCP,1400,out,0.074389
1337,36280,TCP,52,in,0.000628
36280,1337,TCP,654,out,0.001023
36280,1337,TCP,1400,out,0.105792
1337,36280,TCP,52,in,0.000623
36280,1337,TCP,654,out,0.001129
36280,1337,TCP,1400,out,0.082982
1337,36280,TCP,52,in,0.000604
36280,1337,TCP,654,out,0.001014
36280,1337,TCP,1400,out,0.099372
1337,36280,TCP,52,in,0.000559
36280,1337,TCP,654,out,0.00102
36280,1337,TCP,1400,out,0.083764
1337,36280,TCP,52,in,0.000581
36280,1337,TCP,654,out,0.001004
36280,1337,TCP,1400,out,0.100667
1337,36280,TCP,52,in,0.000548
36280,1337,TCP,654,out,0.000991
36280,1337,TCP,1400,out,0.091009
1337,36280,TCP,52,in,0.00063
36280,1337,TCP,654,out,0.001072
36280,1337,TCP,1400,out,0.092928
1337,36280,TCP,52,in,0.000949
36280,1337,TCP,654,out,0.002356
36280,1337,TCP,1400,out,0.086533
1337,36280,TCP,52,in,0.000608
36280,1337,TCP,654,out,0.001034
36280,1337,TCP,1400,out,0.082651
1337,36280,TCP,52,in,0.000565
36280,1337,TCP,654,out,0.000953
36280,1337,TCP,1400,out,0.102994
1337,36280,TCP,52,in,0.000885
36280,1337,TCP,654,out,0.002307
36280,1337,TCP,1400,out,0.071888
1337,36280,TCP,52,in,0.000698
36280,1337,TCP,654,out,0.001162
36280,1337,TCP,1400,out,0.106932
1337,36280,TCP,52,in,0.000644
36280,1337,TCP,654,out,0.001012
36280,1337,TCP,1400,out,0.078604
1337,36280,TCP,52,in,0.000621
36280,1337,TCP,654,out,0.001022
36280,1337,TCP,1400,out,0.097026
1337,36280,TCP,52,in,0.000597
36280,1337,TCP,654,out,0.001006
36280,1337,TCP,1400,out,0.088374
1337,36280,TCP,52,in,0.000595
36280,1337,TCP,654,out,0.000995
36280,1337,TCP,1400,out,0.083699
1337,36280,TCP,52,in,0.000591
36280,1337,TCP,654,out,0.000899
36280,1337,TCP,1400,out,0.112712
1337,36280,TCP,52,in,0.00063
36280,1337,TCP,654,out,0.001044
36280,1337,TCP,1400,out,0.086153
1337,36280,TCP,52,in,0.000883
36280,1337,TCP,654,out,0.002327
36280,1337,TCP,1400,out,0.084059
1337,36280,TCP,52,in,0.001638
36280,1337,TCP,654,out,0.002135
36280,1337,TCP,1400,out,0.109779
1337,36280,TCP,52,in,0.001278
36280,1337,TCP,654,out,0.002207
36280,1337,TCP,1400,out,0.069137
1337,36280,TCP,52,in,0.000709
36280,1337,TCP,654,out,0.001353
36280,1337,TCP,1400,out,0.097503
1337,36280,TCP,52,in,0.0006
36280,1337,TCP,654,out,0.001083
36280,1337,TCP,1400,out,0.091213
1337,36280,TCP,52,in,0.000583
36280,1337,TCP,654,out,0.001164
36280,1337,TCP,1400,out,0.07415
1337,36280,TCP,52,in,0.000634
36280,1337,TCP,654,out,0.001043
36280,1337,TCP,1400,out,0.08926
1337,36280,TCP,52,in,0.000604
36280,1337,TCP,654,out,0.001039
36280,1337,TCP,1400,out,0.104569
1337,36280,TCP,52,in,0.000642
36280,1337,TCP,654,out,0.000975
36280,1337,TCP,1400,out,0.097016
1337,36280,TCP,52,in,0.000672
36280,1337,TCP,654,out,0.001042
36280,1337,TCP,1400,out,0.0708
1337,36280,TCP,52,in,0.000594
36280,1337,TCP,654,out,0.001036
36280,1337,TCP,1400,out,0.119672
1337,36280,TCP,52,in,0.000596
36280,1337,TCP,654,out,0.001015
36280,1337,TCP,1400,out,0.079817
1337,36280,TCP,52,in,0.000615
36280,1337,TCP,654,out,0.001068
36280,1337,TCP,1400,out,0.094628
1337,36280,TCP,52,in,0.000628
36280,1337,TCP,654,out,0.001243
36280,1337,TCP,1400,out,0.084209
1337,36280,TCP,52,in,0.000564
36280,1337,TCP,654,out,0.000917
36280,1337,TCP,1400,out,0.083846
1337,36280,TCP,52,in,0.000641
36280,1337,TCP,654,out,0.000975
36280,1337,TCP,1400,out,0.09746
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.000997
36280,1337,TCP,1400,out,0.099855
1337,36280,TCP,52,in,0.000653
36280,1337,TCP,654,out,0.001088
36280,1337,TCP,1400,out,0.088708
1337,36280,TCP,52,in,0.000719
36280,1337,TCP,654,out,0.001099
36280,1337,TCP,1400,out,0.078306
1337,36280,TCP,52,in,0.000597
36280,1337,TCP,654,out,0.001062
36280,1337,TCP,1400,out,0.09336
1337,36280,TCP,52,in,0.000608
36280,1337,TCP,654,out,0.001009
36280,1337,TCP,1400,out,0.08717
1337,36280,TCP,52,in,0.000552
36280,1337,TCP,654,out,0.001142
36280,1337,TCP,1400,out,0.103115
1337,36280,TCP,52,in,0.000565
36280,1337,TCP,654,out,0.001112
36280,1337,TCP,1400,out,0.089753
1337,36280,TCP,52,in,0.000569
36280,1337,TCP,654,out,0.001043
36280,1337,TCP,1400,out,0.0979
1337,36280,TCP,52,in,0.000581
36280,1337,TCP,654,out,0.001047
36280,1337,TCP,1400,out,0.091056
1337,36280,TCP,52,in,0.000587
36280,1337,TCP,654,out,0.001059
36280,1337,TCP,1400,out,0.077582
1337,36280,TCP,52,in,0.000594
36280,1337,TCP,654,out,0.001145
36280,1337,TCP,1400,out,0.095109
1337,36280,TCP,52,in,0.000546
36280,1337,TCP,654,out,0.001032
36280,1337,TCP,1400,out,0.100424
1337,36280,TCP,52,in,0.000647
36280,1337,TCP,654,out,0.001068
36280,1337,TCP,1400,out,0.080212
1337,36280,TCP,52,in,0.000687
36280,1337,TCP,654,out,0.000976
36280,1337,TCP,1400,out,0.09521
1337,36280,TCP,52,in,0.000568
36280,1337,TCP,654,out,0.001016
36280,1337,TCP,1400,out,0.09823
1337,36280,TCP,52,in,0.00057
36280,1337,TCP,654,out,0.001001
36280,1337,TCP,1400,out,0.091613
1337,36280,TCP,52,in,0.000944
36280,1337,TCP,654,out,0.001961
36280,1337,TCP,1400,out,0.07436
1337,36280,TCP,52,in,0.000623
36280,1337,TCP,654,out,0.001077
36280,1337,TCP,1400,out,0.090841
1337,36280,TCP,52,in,0.00061
36280,1337,TCP,654,out,0.001118
36280,1337,TCP,1400,out,0.108967
1337,36280,TCP,52,in,0.000606
36280,1337,TCP,654,out,0.001218
36280,1337,TCP,1400,out,0.089299
1337,36280,TCP,52,in,0.000547
36280,1337,TCP,654,out,0.001032
36280,1337,TCP,1400,out,0.091519
1337,36280,TCP,52,in,0.000613
36280,1337,TCP,654,out,0.001212
36280,1337,TCP,1400,out,0.087237
1337,36280,TCP,52,in,0.000563
36280,1337,TCP,654,out,0.001088
36280,1337,TCP,1400,out,0.093116
1337,36280,TCP,52,in,0.000793
36280,1337,TCP,654,out,0.001288
36280,1337,TCP,1400,out,0.093128
1337,36280,TCP,52,in,0.000616
36280,1337,TCP,654,out,0.001174
36280,1337,TCP,1400,out,0.090309
1337,36280,TCP,52,in,0.000523
36280,1337,TCP,654,out,0.001075
36280,1337,TCP,1400,out,0.084124
1337,36280,TCP,52,in,0.000568
36280,1337,TCP,654,out,0.000911
36280,1337,TCP,1400,out,0.099073
1337,36280,TCP,52,in,0.000567
36280,1337,TCP,654,out,0.001054
36280,1337,TCP,1400,out,0.074323
1337,36280,TCP,52,in,0.000664
36280,1337,TCP,654,out,0.001145
36280,1337,TCP,1400,out,0.093877
1337,36280,TCP,52,in,0.000548
36280,1337,TCP,654,out,0.000984
36280,1337,TCP,1400,out,0.099451
1337,36280,TCP,52,in,0.00059
36280,1337,TCP,654,out,0.001039
36280,1337,TCP,1400,out,0.095323
1337,36280,TCP,52,in,0.000556
36280,1337,TCP,654,out,0.001093
36280,1337,TCP,1400,out,0.080273
1337,36280,TCP,52,in,0.000574
36280,1337,TCP,654,out,0.000947
36280,1337,TCP,1400,out,0.082926
1337,36280,TCP,52,in,0.000533
36280,1337,TCP,654,out,0.001021
36280,1337,TCP,1400,out,0.098291
1337,36280,TCP,52,in,0.000568
36280,1337,TCP,654,out,0.001084
36280,1337,TCP,1400,out,0.092017
1337,36280,TCP,52,in,0.000509
36280,1337,TCP,654,out,0.001088
36280,1337,TCP,1400,out,0.086324
1337,36280,TCP,52,in,0.000541
36280,1337,TCP,654,out,0.000868
36280,1337,TCP,1400,out,0.101162
1337,36280,TCP,52,in,0.000527
36280,1337,TCP,654,out,0.000984
36280,1337,TCP,1400,out,0.087506
1337,36280,TCP,52,in,0.000564
36280,1337,TCP,654,out,0.000996
36280,1337,TCP,1400,out,0.089309
1337,36280,TCP,52,in,0.000529
36280,1337,TCP,654,out,0.000997
36280,1337,TCP,1400,out,0.103309
1337,36280,TCP,52,in,0.000586
36280,1337,TCP,654,out,0.001051
36280,1337,TCP,1400,out,0.075548
1337,36280,TCP,52,in,0.000664
36280,1337,TCP,654,out,0.001043
36280,1337,TCP,1400,out,0.091021
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.000954
36280,1337,TCP,1400,out,0.10611
1337,36280,TCP,52,in,0.000533
36280,1337,TCP,654,out,0.00104
36280,1337,TCP,1400,out,0.07935
1337,36280,TCP,52,in,0.000578
36280,1337,TCP,654,out,0.001087
36280,1337,TCP,1400,out,0.095628
1337,36280,TCP,52,in,0.000701
36280,1337,TCP,654,out,0.006582
36280,1337,TCP,1400,out,0.095545
1337,36280,TCP,52,in,0.000588
36280,1337,TCP,654,out,0.001075
36280,1337,TCP,1400,out,0.081365
1337,36280,TCP,52,in,0.000682
36280,1337,TCP,654,out,0.001107
36280,1337,TCP,1400,out,0.096182
1337,36280,TCP,52,in,0.000612
36280,1337,TCP,654,out,0.001494
36280,1337,TCP,1400,out,0.096711
1337,36280,TCP,52,in,0.000667
36280,1337,TCP,654,out,0.000985
36280,1337,TCP,1400,out,0.084294
1337,36280,TCP,52,in,0.000763
36280,1337,TCP,654,out,0.001269
36280,1337,TCP,1400,out,0.099035
1337,36280,TCP,52,in,0.000649
36280,1337,TCP,654,out,0.001117
36280,1337,TCP,1400,out,0.088431
1337,36280,TCP,52,in,0.000662
36280,1337,TCP,654,out,0.001177
36280,1337,TCP,1400,out,0.086561
1337,36280,TCP,52,in,0.001018
36280,1337,TCP,654,out,0.002302
36280,1337,TCP,1400,out,0.08793
1337,36280,TCP,52,in,0.000603
36280,1337,TCP,654,out,0.001012
36280,1337,TCP,1400,out,0.088755
1337,36280,TCP,52,in,0.000568
36280,1337,TCP,654,out,0.000797
36280,1337,TCP,1400,out,0.08976
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.000881
36280,1337,TCP,1400,out,0.1073
1337,36280,TCP,52,in,0.000617
36280,1337,TCP,654,out,0.000847
36280,1337,TCP,1400,out,0.076405
1337,36280,TCP,52,in,0.000648
36280,1337,TCP,654,out,0.001024
36280,1337,TCP,1400,out,0.091314
1337,36280,TCP,52,in,0.001547
36280,1337,TCP,654,out,0.001375
36280,1337,TCP,1400,out,0.098294
1337,36280,TCP,52,in,0.000669
36280,1337,TCP,654,out,0.001192
36280,1337,TCP,1400,out,0.078985
1337,36280,TCP,52,in,0.000581
36280,1337,TCP,654,out,0.000992
36280,1337,TCP,1400,out,0.09441
1337,36280,TCP,52,in,0.000642
36280,1337,TCP,654,out,0.001064
36280,1337,TCP,1400,out,0.088222
1337,36280,TCP,52,in,0.000636
36280,1337,TCP,654,out,0.001196
36280,1337,TCP,1400,out,0.100506
1337,36280,TCP,52,in,0.000619
36280,1337,TCP,654,out,0.001173
36280,1337,TCP,1400,out,0.09637
1337,36280,TCP,52,in,0.000741
36280,1337,TCP,654,out,0.001162
36280,1337,TCP,1400,out,0.084263
1337,36280,TCP,52,in,0.000573
36280,1337,TCP,654,out,0.001127
36280,1337,TCP,1400,out,0.084688
1337,36280,TCP,52,in,0.000693
36280,1337,TCP,654,out,0.001005
36280,1337,TCP,1400,out,0.099481
1337,36280,TCP,52,in,0.000599
36280,1337,TCP,654,out,0.000993
36280,1337,TCP,1400,out,0.086418
1337,36280,TCP,52,in,0.000952
36280,1337,TCP,654,out,0.002291
36280,1337,TCP,1400,out,0.085332
1337,36280,TCP,52,in,0.000731
36280,1337,TCP,654,out,0.001333
36280,1337,TCP,1400,out,0.101667
1337,36280,TCP,52,in,0.000614
36280,1337,TCP,654,out,0.001054
36280,1337,TCP,1400,out,0.092819
1337,36280,TCP,52,in,0.000635
36280,1337,TCP,654,out,0.001073
36280,1337,TCP,1400,out,0.08957
1337,36280,TCP,52,in,0.000623
36280,1337,TCP,654,out,0.001142
36280,1337,TCP,1400,out,0.082866
1337,36280,TCP,52,in,0.000614
36280,1337,TCP,654,out,0.000901
36280,1337,TCP,1400,out,0.09346
1337,36280,TCP,52,in,0.000645
36280,1337,TCP,654,out,0.001109
36280,1337,TCP,1400,out,0.091464
1337,36280,TCP,52,in,0.000793
36280,1337,TCP,654,out,0.001399
36280,1337,TCP,1400,out,0.086827
1337,36280,TCP,52,in,0.000676
36280,1337,TCP,654,out,0.001675
36280,1337,TCP,1400,out,0.097364
37451,1337,TCP,60,out,0
1337,37451,TCP,60,in,0.022053
37451,1337,TCP,52,out,0.006701
37451,1337,TCP,1401,out,1.390974
10.8.0.1,37451,ICMP,576,in,0.00004
37451,1337,TCP,1401,out,0.001286
10.8.0.1,37451,ICMP,576,in,0.000026
37451,1337,TCP,328,out,0.000024
1337,37451,TCP,64,in,0.001037
37451,1337,TCP,1400,out,0.002319
37451,1337,TCP,1400,out,0.000374
37451,1337,TCP,54,out,0.000226
1337,37451,TCP,64,in,0.000755
1337,37451,TCP,64,in,0.000016
1337,37451,TCP,52,in,0.000022
1337,37451,TCP,59,in,2.114336
37451,1337,TCP,52,out,0.089345
37451,1337,TCP,1400,out,2.83698
37451,1337,TCP,1400,out,0.00107
37451,1337,TCP,283,out,0.000056
1337,37451,TCP,52,in,0.001007
37451,1337,TCP,88,out,0.101489
1337,37451,TCP,52,in,0.203612
37451,1337,TCP,88,out,0.021058
1337,37451,TCP,64,in,0.001015
1337,37451,TCP,59,in,8.743544
37451,1337,TCP,52,out,0.071273
37451,1337,TCP,88,out,0.532058
1337,37451,TCP,52,in,0.209232
37451,1337,TCP,88,out,0.074619
1337,37451,TCP,64,in,0.001349
1337,37451,TCP,59,in,11.111313
37451,1337,TCP,52,out,0.059192
37451,1337,TCP,88,out,0.136432
1337,37451,TCP,52,in,0.210736
1337,37451,TCP,59,in,11.640827
37451,1337,TCP,52,out,0.088807
37451,1337,TCP,88,out,0.810985
1337,37451,TCP,52,in,0.209178
1337,37451,TCP,59,in,10.891035
37451,1337,TCP,52,out,0.070256
37451,1337,TCP,88,out,2.549897
1337,37451,TCP,52,in,0.207867
1337,37451,TCP,59,in,9.193881
37451,1337,TCP,52,out,0.131647
37451,1337,TCP,1400,out,2.857493
37451,1337,TCP,1400,out,0.001251
37451,1337,TCP,283,out,0.000052
1337,37451,TCP,52,in,0.000983
1337,37451,TCP,52,in,0.000965
37451,1337,TCP,88,out,2.125315
1337,37451,TCP,52,in,0.203396
1337,37451,TCP,59,in,6.716192
37451,1337,TCP,52,out,0.076589
37451,1337,TCP,88,out,8.386338
1337,37451,TCP,52,in,0.211877
1337,37451,TCP,59,in,3.313272
37451,1337,TCP,52,out,0.075677
1337,37451,TCP,59,in,11.924518
37451,1337,TCP,88,out,0.023022
37451,1337,TCP,52,out,0.003398
1337,37451,TCP,52,in,0.207213
1337,37451,TCP,88,in,8.036456
37451,1337,TCP,52,out,0.075229
37451,1337,TCP,332,out,0.459522
1337,37451,TCP,52,in,0.210009
37451,1337,TCP,88,out,2.144068
1337,37451,TCP,52,in,0.214875
1337,37451,TCP,59,in,0.626455
37451,1337,TCP,52,out,0.031635
37451,1337,TCP,88,out,7.261384
1337,37451,TCP,52,in,0.205952
1337,37451,TCP,59,in,4.500769
37451,1337,TCP,52,out,0.114338
37451,1337,TCP,88,out,5.82726
1337,37451,TCP,52,in,0.213832
1337,37451,TCP,59,in,5.845058
37451,1337,TCP,52,out,0.097068
37451,1337,TCP,88,out,5.992877
1337,37451,TCP,52,in,0.20553
1337,37451,TCP,59,in,5.704308
37451,1337,TCP,52,out,0.069055
37451,1337,TCP,88,out,7.190998
1337,37451,TCP,52,in,0.207752
1337,37451,TCP,98,in,2.113105
37451,1337,TCP,52,out,0.122186
37451,1337,TCP,312,out,0.075116
1337,37451,TCP,52,in,0.205375
1337,37451,TCP,59,in,2.031199
37451,1337,TCP,52,out,0.044152
37451,1337,TCP,88,out,2.856307
1337,37451,TCP,52,in,0.208345
1337,37451,TCP,59,in,8.891307
37451,1337,TCP,52,out,0.123656
37451,1337,TCP,88,out,0.075131
1337,37451,TCP,52,in,0.207217
37451,1337,TCP,88,out,11.107041
1337,37451,TCP,52,in,0.205201
1337,37451,TCP,59,in,0.281862
37451,1337,TCP,52,out,0.107486
1337,37451,TCP,59,in,11.910185
37451,1337,TCP,52,out,0.071245
37451,1337,TCP,88,out,0.050235
1337,37451,TCP,52,in,0.203596
1337,37451,TCP,98,in,10.252357
37451,1337,TCP,52,out,0.041381
37451,1337,TCP,196,out,0.015505
1337,37451,TCP,52,in,0.206809
37451,1337,TCP,88,out,0.846247
1337,37451,TCP,52,in,0.215466
1337,37451,TCP,59,in,0.109668
37451,1337,TCP,52,out,0.080863
37451,1337,TCP,88,out,7.128192
1337,37451,TCP,52,in,0.213061
1337,37451,TCP,59,in,4.588277
37451,1337,TCP,52,out,0.11243
37451,1337,TCP,88,out,5.188384
1337,37451,TCP,52,in,0.204287
1337,37451,TCP,59,in,6.485937
37451,1337,TCP,52,out,0.102906
37451,1337,TCP,88,out,4.995288
1337,37451,TCP,52,in,0.213011
1337,37451,TCP,94,in,4.203989
37451,1337,TCP,52,out,0.11322
37451,1337,TCP,245,out,0.277518
1337,37451,TCP,52,in,0.202324
1337,37451,TCP,59,in,1.923677
37451,1337,TCP,52,out,0.053277
37451,1337,TCP,88,out,1.321577
1337,37451,TCP,52,in,0.205696
37451,1337,TCP,88,out,8.613594
1337,37451,TCP,52,in,0.210311
1337,37451,TCP,59,in,1.597725
37451,1337,TCP,52,out,0.032097
1337,37451,TCP,101,in,5.765825
37451,1337,TCP,52,out,0.070347
37451,1337,TCP,256,out,0.236016
1337,37451,TCP,52,in,0.204696
37451,1337,TCP,88,out,1.047039
1337,37451,TCP,52,in,0.202285
1337,37451,TCP,59,in,4.453397
37451,1337,TCP,52,out,0.103964
